nomor,word,frekuensi,ln
184,sesal,5,-8.465 
185,kucar,5,-8.465 
186,memek,3,-8.871 
187,bangetttttt,7,-8.178 
188,jennie,21,-7.166 
189,fans,38,-6.594 
190,brpa,3,-8.871 
191,tanboy,53,-6.268 
192,perih,3,-8.871 
193,vania,8,-8.060 
194,barang,17,-7.367 
195,nginap,4,-8.648 
196,prili,4,-8.648 
197,suara,74,-5.940 
198,guah,3,-8.871 
199,bandara,10,-7.859 
200,kaku,3,-8.871 
201,minyak,7,-8.178 
202,gendut,6,-8.311 
203,padang,3,-8.871 
204,pintu,5,-8.465 
205,sarah,6,-8.311 
206,panda,42,-6.496 
207,vidionya,14,-7.549 
208,imut,34,-6.702 
209,rubah,5,-8.465 
210,tembok,3,-8.871 
211,bersih,9,-7.955 
212,makas,3,-8.871 
213,sombong,9,-7.955 
214,blue,3,-8.871 
215,tanya,29,-6.856 
216,house,5,-8.465 
217,platinum,4,-8.648 
218,power,4,-8.648 
219,kakkk,10,-7.859 
220,now,4,-8.648 
221,istimewa,3,-8.871 
222,comment,3,-8.871 
223,please,23,-7.079 
224,usa,7,-8.178 
225,kurus,4,-8.648 
226,bj,13,-7.618 
227,bangetttt,3,-8.871 
228,astagfirullah,3,-8.871 
229,bangun,8,-8.060 
230,maya,4,-8.648 
231,bget,3,-8.871 
232,hua,3,-8.871 
233,ibu,47,-6.386 
234,cwo,7,-8.178 
235,syukur,6,-8.311 
236,omong,6,-8.311 
237,gaming,3,-8.871 
238,belanja,10,-7.859 
239,manja,9,-7.955 
240,brdua,3,-8.871 
241,tanggerang,3,-8.871 
242,meet,3,-8.871 
243,sahabat,24,-7.038 
244,langsung,42,-6.496 
245,datang,18,-7.313 
246,ajak,23,-7.079 
247,gigi,4,-8.648 
248,mending,27,-6.925 
249,indira,61,-6.130 
250,thun,3,-8.871 
251,mesra,5,-8.465 
252,celana,4,-8.648 
253,rosa,5,-8.465 
254,ngehina,3,-8.871 
255,mini,4,-8.648 
256,bosen,35,-6.674 
257,tambah,29,-6.856 
258,apartemen,3,-8.871 
259,korean,3,-8.871 
260,lipstick,4,-8.648 
261,kacau,3,-8.871 
262,suasana,3,-8.871 
263,kocakkk,3,-8.871 
264,daftar,9,-7.955 
265,presiden,9,-7.955 
266,gaul,8,-8.060 
267,kunci,3,-8.871 
268,cemburu,8,-8.060 
269,cuci,6,-8.311 
270,thx,4,-8.648 
271,backsoundnya,7,-8.178 
272,drpd,4,-8.648 
273,tyroid,4,-8.648 
274,anjay,13,-7.618 
275,smpai,4,-8.648 
276,kangennn,4,-8.648 
277,lewat,30,-6.823 
278,thn,12,-7.692 
279,beat,8,-8.060 
280,arfak,3,-8.871 
281,ngak,13,-7.618 
282,surabaya,6,-8.311 
283,laki,4,-8.648 
284,dimna,6,-8.311 
285,polos,3,-8.871 
286,ting,16,-7.424 
287,palu,20,-7.213 
288,jawab,39,-6.568 
289,merk,3,-8.871 
290,modal,5,-8.465 
291,wahh,4,-8.648 
292,buatt,3,-8.871 
293,bngttt,3,-8.871 
294,pgn,6,-8.311 
295,duet,30,-6.823 
296,urus,4,-8.648 
297,umi,3,-8.871 
298,maklum,4,-8.648 
299,msih,4,-8.648 
300,battle,3,-8.871 
301,kerenn,6,-8.311 
302,timur,7,-8.178 
303,hadiah,5,-8.465 
304,tdi,3,-8.871 
305,hrus,4,-8.648 
306,cocok,57,-6.197 
307,mampir,26,-6.961 
308,radikal,3,-8.871 
309,gedung,16,-7.424 
310,nikmat,7,-8.178 
311,budaya,7,-8.178 
312,baris,4,-8.648 
313,junior,28,-6.890 
314,batam,11,-7.772 
315,kelas,16,-7.424 
316,tunggal,3,-8.871 
317,kantong,7,-8.178 
318,new,4,-8.648 
319,kosong,3,-8.871 
320,basuh,3,-8.871 
321,iqbal,43,-6.473 
322,ldp,10,-7.859 
323,kesana,42,-6.496 
324,gina,5,-8.465 
325,alquran,4,-8.648 
326,fec,3,-8.871 
327,nyesel,5,-8.465 
328,fidio,8,-8.060 
329,depok,4,-8.648 
330,ggs,3,-8.871 
331,channelnya,4,-8.648 
332,aliando,19,-7.261 
333,background,3,-8.871 
334,petakilan,3,-8.871 
335,yaah,4,-8.648 
336,tinggalin,4,-8.648 
337,samaa,4,-8.648 
338,gret,4,-8.648 
339,poko,3,-8.871 
340,jendela,4,-8.648 
341,luk,3,-8.871 
342,jagal,14,-7.549 
343,pgen,3,-8.871 
344,khas,6,-8.311 
345,langit,3,-8.871 
346,pleas,3,-8.871 
347,brooo,3,-8.871 
348,iky,39,-6.568 
349,supermarket,5,-8.465 
350,stop,5,-8.465 
351,santai,7,-8.178 
352,cit,3,-8.871 
353,mahal,21,-7.166 
354,tabung,7,-8.178 
355,juri,3,-8.871 
356,hansol,31,-6.791 
357,iniii,5,-8.465 
358,prill,6,-8.311 
359,yoora,50,-6.325 
360,mulu,19,-7.261 
361,skrng,15,-7.485 
362,husky,13,-7.618 
363,ngakak,260,-4.693 
364,muncul,16,-7.424 
365,queen,4,-8.648 
366,manusia,13,-7.618 
367,anggun,3,-8.871 
368,bantu,26,-6.961 
369,soto,19,-7.261 
370,with,6,-8.311 
371,semangat,74,-5.940 
372,goyang,5,-8.465 
373,penasaran,11,-7.772 
374,ramah,51,-6.306 
375,tiroid,11,-7.772 
376,rindu,13,-7.618 
377,kyknya,6,-8.311 
378,cup,3,-8.871 
379,benci,4,-8.648 
380,tkut,4,-8.648 
381,sedihhh,4,-8.648 
382,market,4,-8.648 
383,laen,3,-8.871 
384,kadang,9,-7.955 
385,bgtttt,4,-8.648 
386,vidio,78,-5.888 
387,kenal,43,-6.473 
388,habibie,56,-6.214 
389,air,27,-6.925 
390,bukit,4,-8.648 
391,dewa,3,-8.871 
392,sabun,7,-8.178 
393,korea,148,-5.253 
394,susah,25,-6.999 
395,hijau,5,-8.465 
396,kepiting,4,-8.648 
397,bahagia,39,-6.568 
398,maxim,4,-8.648 
399,toko,4,-8.648 
400,indah,37,-6.620 
401,fens,5,-8.465 
402,telur,7,-8.178 
403,kesitu,6,-8.311 
404,libur,17,-7.367 
405,tangan,21,-7.166 
406,nambah,14,-7.549 
407,cantik,308,-4.524 
408,guntur,14,-7.549 
409,hobby,3,-8.871 
410,bolong,3,-8.871 
411,coy,5,-8.465 
412,like,174,-5.092 
413,ekspresi,6,-8.311 
414,jenius,3,-8.871 
415,surprise,3,-8.871 
416,iket,4,-8.648 
417,pao,28,-6.890 
418,dsni,3,-8.871 
419,manfaat,12,-7.692 
420,durasi,7,-8.178 
421,london,3,-8.871 
422,mesin,3,-8.871 
423,tahan,15,-7.485 
424,nazwa,3,-8.871 
425,ilang,11,-7.772 
426,faa,15,-7.485 
427,aldi,64,-6.083 
428,wkwkwkwkwkwk,4,-8.648 
429,fely,6,-8.311 
430,sellu,3,-8.871 
431,rmh,11,-7.772 
432,badan,14,-7.549 
433,trimakasih,3,-8.871 
434,sholeh,3,-8.871 
435,street,4,-8.648 
436,kucing,33,-6.731 
437,alas,3,-8.871 
438,kasih,63,-6.098 
439,pedes,24,-7.038 
440,judul,116,-5.495 
441,sedap,3,-8.871 
442,live,4,-8.648 
443,tarik,7,-8.178 
444,parahhh,5,-8.465 
445,taehyung,3,-8.871 
446,ica,12,-7.692 
447,demen,3,-8.871 
448,belah,9,-7.955 
449,karung,5,-8.465 
450,verell,8,-8.060 
451,pril,3,-8.871 
452,colab,8,-8.060 
453,taun,5,-8.465 
454,tmen,3,-8.871 
455,spatu,3,-8.871 
456,lee,5,-8.465 
457,salsa,9,-7.955 
458,bunda,5,-8.465 
459,gosip,3,-8.871 
460,bls,3,-8.871 
461,lisa,28,-6.890 
462,tanah,13,-7.618 
463,kambuh,3,-8.871 
464,captain,10,-7.859 
465,gila,33,-6.731 
466,nice,7,-8.178 
467,diam,9,-7.955 
468,ngakakk,8,-8.060 
469,biru,11,-7.772 
470,komentar,23,-7.079 
471,cute,12,-7.692 
472,sblm,3,-8.871 
473,gituu,3,-8.871 
474,maen,13,-7.618 
475,rapi,3,-8.871 
476,halaman,3,-8.871 
477,astaga,7,-8.178 
478,krim,43,-6.473 
479,utara,3,-8.871 
480,nang,48,-6.365 
481,bus,3,-8.871 
482,mrk,5,-8.465 
483,wkt,5,-8.465 
484,auto,15,-7.485 
485,persis,4,-8.648 
486,snowbay,4,-8.648 
487,bumi,5,-8.465 
488,pimpin,9,-7.955 
489,kmu,14,-7.549 
490,main,76,-5.913 
491,dng,4,-8.648 
492,kpn,8,-8.060 
493,babi,6,-8.311 
494,music,5,-8.465 
495,jack,9,-7.955 
496,macet,5,-8.465 
497,pesta,4,-8.648 
498,pesan,3,-8.871 
499,njirr,5,-8.465 
500,gitar,7,-8.178 
501,hujat,3,-8.871 
502,routine,9,-7.955 
503,bkin,9,-7.955 
504,raditya,4,-8.648 
505,masyaallah,5,-8.465 
506,syuting,7,-8.178 
507,tower,6,-8.311 
508,birthday,4,-8.648 
509,mall,15,-7.485 
510,bungkus,5,-8.465 
511,baik,68,-6.023 
512,jodoh,18,-7.313 
513,squishy,46,-6.407 
514,respect,4,-8.648 
515,sorry,10,-7.859 
516,muter,3,-8.871 
517,jaga,19,-7.261 
518,mood,7,-8.178 
519,kau,6,-8.311 
520,hancur,4,-8.648 
521,sebutin,3,-8.871 
522,kerja,49,-6.345 
523,duduk,11,-7.772 
524,masalah,12,-7.692 
525,cakep,19,-7.261 
526,sayang,48,-6.365 
527,subs,19,-7.261 
528,untung,21,-7.166 
529,paopao,25,-6.999 
530,wanita,6,-8.311 
531,jalan,92,-5.725 
532,raya,4,-8.648 
533,tingkah,3,-8.871 
534,eropa,3,-8.871 
535,haji,6,-8.311 
536,aamiin,6,-8.311 
537,lucu,396,-4.273 
538,ngeliat,22,-7.122 
539,barbie,3,-8.871 
540,kerennn,5,-8.465 
541,turut,22,-7.122 
542,time,5,-8.465 
543,ngliat,6,-8.311 
544,sinetron,9,-7.955 
545,puji,4,-8.648 
546,nike,14,-7.549 
547,yora,3,-8.871 
548,ngelihat,3,-8.871 
549,serasi,4,-8.648 
550,tanda,14,-7.549 
551,doa,38,-6.594 
552,cba,3,-8.871 
553,koki,4,-8.648 
554,pingin,22,-7.122 
555,hito,32,-6.761 
556,sungai,4,-8.648 
557,tahun,93,-5.714 
558,love,52,-6.287 
559,sederhana,9,-7.955 
560,ipar,4,-8.648 
561,mkin,4,-8.648 
562,harap,17,-7.367 
563,tradisi,3,-8.871 
564,jerawat,43,-6.473 
565,gadis,5,-8.465 
566,panas,8,-8.060 
567,humoris,5,-8.465 
568,tanam,4,-8.648 
569,tipe,8,-8.060 
570,blh,4,-8.648 
571,mewah,12,-7.692 
572,hyperadapt,3,-8.871 
573,dengerin,6,-8.311 
574,perlu,11,-7.772 
575,lahir,18,-7.313 
576,prily,9,-7.955 
577,ade,7,-8.178 
578,bosan,8,-8.060 
579,nyambung,5,-8.465 
580,selma,3,-8.871 
581,sejuk,3,-8.871 
582,guguk,4,-8.648 
583,oke,11,-7.772 
584,versi,11,-7.772 
585,langkah,3,-8.871 
586,gabisa,3,-8.871 
587,double,7,-8.178 
588,jidat,6,-8.311 
589,angkat,7,-8.178 
590,tsabina,8,-8.060 
591,tonton,19,-7.261 
592,soon,4,-8.648 
593,charma,58,-6.180 
594,tuhh,4,-8.648 
595,calon,3,-8.871 
596,arti,17,-7.367 
597,koh,6,-8.311 
598,sandra,11,-7.772 
599,kamera,30,-6.823 
600,reza,4,-8.648 
601,ortu,6,-8.311 
602,bangsa,16,-7.424 
603,living,3,-8.871 
604,nontonnya,10,-7.859 
605,goals,6,-8.311 
606,efek,3,-8.871 
607,mantan,17,-7.367 
608,kapal,3,-8.871 
609,warnain,3,-8.871 
610,lombok,6,-8.311 
611,madu,4,-8.648 
612,chanyeol,3,-8.871 
613,masya,5,-8.465 
614,cat,4,-8.648 
615,tawa,8,-8.060 
616,botol,9,-7.955 
617,tiada,5,-8.465 
618,bsa,13,-7.618 
619,jln,6,-8.311 
620,huhuhu,3,-8.871 
621,part,12,-7.692 
622,habis,31,-6.791 
623,lingkung,3,-8.871 
624,nadia,3,-8.871 
625,film,23,-7.079 
626,lucky,4,-8.648 
627,jatuh,15,-7.485 
628,mantul,4,-8.648 
629,konser,4,-8.648 
630,pesawat,36,-6.646 
631,sepatu,52,-6.287 
632,gabung,6,-8.311 
633,hahahahaha,8,-8.060 
634,peluk,12,-7.692 
635,logat,3,-8.871 
636,ea,4,-8.648 
637,cap,3,-8.871 
638,polisi,3,-8.871 
639,telat,9,-7.955 
640,yes,4,-8.648 
641,bebas,7,-8.178 
642,warna,31,-6.791 
643,yahhh,3,-8.871 
644,cowok,24,-7.038 
645,bubar,3,-8.871 
646,jelek,6,-8.311 
647,makasih,25,-6.999 
648,penting,9,-7.955 
649,bales,8,-8.060 
650,big,15,-7.485 
651,jauuuh,3,-8.871 
652,beri,20,-7.213 
653,bulu,5,-8.465 
654,gombal,9,-7.955 
655,laper,13,-7.618 
656,purging,5,-8.465 
657,hongkong,4,-8.648 
658,adik,24,-7.038 
659,uang,21,-7.166 
660,bidadari,3,-8.871 
661,ngeliatin,4,-8.648 
662,pakai,34,-6.702 
663,nonton,225,-4.837 
664,sendok,4,-8.648 
665,puluh,6,-8.311 
666,minum,19,-7.261 
667,cb,3,-8.871 
668,kagum,10,-7.859 
669,natural,10,-7.859 
670,rapih,3,-8.871 
671,prank,41,-6.519 
672,kren,5,-8.465 
673,kevin,21,-7.166 
674,lala,3,-8.871 
675,what,6,-8.311 
676,umum,3,-8.871 
677,leher,7,-8.178 
678,update,5,-8.465 
679,subsback,3,-8.871 
680,ngaruh,4,-8.648 
681,max,11,-7.772 
682,berani,10,-7.859 
683,surga,11,-7.772 
684,taman,4,-8.648 
685,indosiar,4,-8.648 
686,mna,11,-7.772 
687,hahahahah,3,-8.871 
688,tmpat,3,-8.871 
689,backsound,15,-7.485 
690,ganteng,97,-5.672 
691,miss,5,-8.465 
692,hadir,8,-8.060 
693,bikin,291,-4.580 
694,noona,6,-8.311 
695,ria,12,-7.692 
696,hewan,6,-8.311 
697,offline,4,-8.648 
698,jenis,5,-8.465 
699,boy,8,-8.060 
700,muslim,9,-7.955 
701,percaya,8,-8.060 
702,november,3,-8.871 
703,hotel,28,-6.890 
704,dn,28,-6.890 
705,jual,23,-7.079 
706,ludah,3,-8.871 
707,campur,8,-8.060 
708,ngomong,51,-6.306 
709,natashawilona,3,-8.871 
710,ajarin,13,-7.618 
711,harga,57,-6.197 
712,putdel,16,-7.424 
713,wajah,21,-7.166 
714,mata,31,-6.791 
715,transfer,3,-8.871 
716,sungguh,5,-8.465 
717,will,3,-8.871 
718,klik,8,-8.060 
719,restoran,8,-8.060 
720,puasa,55,-6.232 
721,jola,9,-7.955 
722,instagram,9,-7.955 
723,masjid,11,-7.772 
724,rumah,173,-5.098 
725,jisso,5,-8.465 
726,bju,5,-8.465 
727,segitu,7,-8.178 
728,jdi,27,-6.925 
729,tokoh,3,-8.871 
730,beatbox,26,-6.961 
731,duu,3,-8.871 
732,coba,84,-5.814 
733,mermaid,4,-8.648 
734,garuda,3,-8.871 
735,yakin,13,-7.618 
736,favorit,6,-8.311 
737,bawah,33,-6.731 
738,lipstik,4,-8.648 
739,tradisional,3,-8.871 
740,cc,5,-8.465 
741,pngn,6,-8.311 
742,putra,8,-8.060 
743,lebay,4,-8.648 
744,ultah,21,-7.166 
745,amiin,7,-8.178 
746,kuya,13,-7.618 
747,gunung,7,-8.178 
748,bapak,41,-6.519 
749,gustaf,16,-7.424 
750,karya,9,-7.955 
751,lampu,8,-8.060 
752,dikorea,3,-8.871 
753,proud,3,-8.871 
754,selera,3,-8.871 
755,sumpek,4,-8.648 
756,tugas,3,-8.871 
757,awas,3,-8.871 
758,seruu,3,-8.871 
759,velvet,4,-8.648 
760,batak,5,-8.465 
761,super,14,-7.549 
762,samsolese,22,-7.122 
763,ilmu,15,-7.485 
764,terang,4,-8.648 
765,obat,30,-6.823 
766,allah,89,-5.757 
767,recomended,3,-8.871 
768,kocak,75,-5.926 
769,mobil,19,-7.261 
770,lemes,10,-7.859 
771,telepon,3,-8.871 
772,subhanallah,8,-8.060 
773,edit,19,-7.261 
774,maap,3,-8.871 
775,kpop,19,-7.261 
776,loo,4,-8.648 
777,hbd,8,-8.060 
778,sukaaa,6,-8.311 
779,jordan,6,-8.311 
780,baim,3,-8.871 
781,jiwa,6,-8.311 
782,dimarahin,4,-8.648 
783,juang,14,-7.549 
784,tuhan,15,-7.485 
785,wifi,4,-8.648 
786,hya,3,-8.871 
787,room,16,-7.424 
788,about,4,-8.648 
789,tabur,3,-8.871 
790,bangeett,3,-8.871 
791,sihhh,3,-8.871 
792,ulang,71,-5.980 
793,malem,6,-8.311 
794,ngosan,4,-8.648 
795,ayah,5,-8.465 
796,bentuk,3,-8.871 
797,syifa,6,-8.311 
798,akun,7,-8.178 
799,ngerti,12,-7.692 
800,ngefans,16,-7.424 
801,kacamata,11,-7.772 
802,setan,3,-8.871 
803,wkwkwkkw,3,-8.871 
804,sejati,4,-8.648 
805,undang,7,-8.178 
806,hobi,3,-8.871 
807,villa,7,-8.178 
808,blm,14,-7.549 
809,kurang,30,-6.823 
810,kesini,18,-7.313 
811,ngemis,5,-8.465 
812,intro,7,-8.178 
813,smoga,20,-7.213 
814,raja,3,-8.871 
815,daerah,33,-6.731 
816,lewatin,3,-8.871 
817,sulawesi,7,-8.178 
818,quran,3,-8.871 
819,pim,5,-8.465 
820,lokal,3,-8.871 
821,nazar,3,-8.871 
822,guys,19,-7.261 
823,hmm,6,-8.311 
824,gelap,8,-8.060 
825,bay,3,-8.871 
826,full,4,-8.648 
827,pndek,4,-8.648 
828,top,9,-7.955 
829,politik,3,-8.871 
830,domani,4,-8.648 
831,bisnis,6,-8.311 
832,gituin,3,-8.871 
833,lembut,3,-8.871 
834,baguss,7,-8.178 
835,pngen,3,-8.871 
836,romantis,19,-7.261 
837,cita,17,-7.367 
838,jkt,6,-8.311 
839,sapi,6,-8.311 
840,akurat,4,-8.648 
841,cara,68,-6.023 
842,salfok,16,-7.424 
843,aktif,8,-8.060 
844,bawang,5,-8.465 
845,rakus,8,-8.060 
846,game,3,-8.871 
847,insya,3,-8.871 
848,agung,5,-8.465 
849,bnyak,7,-8.178 
850,adzan,3,-8.871 
851,more,3,-8.871 
852,doyan,8,-8.060 
853,mexime,3,-8.871 
854,not,6,-8.311 
855,idam,7,-8.178 
856,raise,3,-8.871 
857,serak,3,-8.871 
858,mama,23,-7.079 
859,temu,14,-7.549 
860,tingkat,4,-8.648 
861,asyik,4,-8.648 
862,hipertiroid,3,-8.871 
863,oya,4,-8.648 
864,entertainment,8,-8.060 
865,pulau,24,-7.038 
866,toturial,3,-8.871 
867,cieee,3,-8.871 
868,penuh,9,-7.955 
869,malu,20,-7.213 
870,henti,6,-8.311 
871,suami,10,-7.859 
872,habib,6,-8.311 
873,pojok,3,-8.871 
874,maha,3,-8.871 
875,sampek,4,-8.648 
876,verel,24,-7.038 
877,rambut,51,-6.306 
878,generasi,5,-8.465 
879,ngevlog,19,-7.261 
880,nyaman,14,-7.549 
881,tato,4,-8.648 
882,bts,69,-6.009 
883,cewe,26,-6.961 
884,home,7,-8.178 
885,bpk,8,-8.060 
886,ujung,4,-8.648 
887,bayi,7,-8.178 
888,pantes,7,-8.178 
889,acak,87,-5.780 
890,jaman,6,-8.311 
891,park,4,-8.648 
892,ikut,50,-6.325 
893,susu,5,-8.465 
894,fakta,3,-8.871 
895,lebar,4,-8.648 
896,one,7,-8.178 
897,liatin,7,-8.178 
898,acara,9,-7.955 
899,bless,4,-8.648 
900,derita,3,-8.871 
901,kuliner,8,-8.060 
902,bukti,5,-8.465 
903,minggu,13,-7.618 
904,kalem,7,-8.178 
905,pribadi,8,-8.060 
906,wkwkkw,5,-8.465 
907,masyaa,3,-8.871 
908,america,3,-8.871 
909,tanggal,23,-7.079 
910,mari,5,-8.465 
911,tegar,3,-8.871 
912,lucuuuu,6,-8.311 
913,date,7,-8.178 
914,risa,10,-7.859 
915,gombalin,6,-8.311 
916,sengaja,6,-8.311 
917,inti,8,-8.060 
918,umur,58,-6.180 
919,yng,16,-7.424 
920,review,12,-7.692 
921,sosok,4,-8.648 
922,sekolah,28,-6.890 
923,bakal,31,-6.791 
924,pencet,4,-8.648 
925,caca,3,-8.871 
926,wan,4,-8.648 
927,tengok,5,-8.465 
928,mamun,6,-8.311 
929,mantep,7,-8.178 
930,lomba,5,-8.465 
931,sopan,5,-8.465 
932,jilat,3,-8.871 
933,gara,32,-6.761 
934,line,5,-8.465 
935,mantull,3,-8.871 
936,shoot,3,-8.871 
937,mulut,11,-7.772 
938,alloh,4,-8.648 
939,maju,14,-7.549 
940,bonus,20,-7.213 
941,nomer,10,-7.859 
942,koment,3,-8.871 
943,haters,3,-8.871 
944,try,3,-8.871 
945,hit,8,-8.060 
946,olahraga,4,-8.648 
947,kue,3,-8.871 
948,pacar,56,-6.214 
949,enjoy,5,-8.465 
950,day,4,-8.648 
951,hibur,14,-7.549 
952,tunjukin,3,-8.871 
953,hmmm,7,-8.178 
954,koleksi,7,-8.178 
955,injak,3,-8.871 
956,ngeri,3,-8.871 
957,kapsul,8,-8.060 
958,eneg,3,-8.871 
959,rapat,3,-8.871 
960,jilbab,19,-7.261 
961,thank,8,-8.060 
962,felly,6,-8.311 
963,rada,4,-8.648 
964,kirim,3,-8.871 
965,bilang,52,-6.287 
966,garasi,4,-8.648 
967,hindu,7,-8.178 
968,banyakin,8,-8.060 
969,verrel,34,-6.702 
970,awam,3,-8.871 
971,subcribe,10,-7.859 
972,miris,3,-8.871 
973,god,5,-8.465 
974,hypertiroid,6,-8.311 
975,lupa,32,-6.761 
976,teriak,8,-8.060 
977,jawa,40,-6.544 
978,merdeka,3,-8.871 
979,ngobrol,7,-8.178 
980,pagi,9,-7.955 
981,bangtan,3,-8.871 
982,beranda,5,-8.465 
983,kabupaten,4,-8.648 
984,banana,3,-8.871 
985,publik,3,-8.871 
986,jumbo,4,-8.648 
987,beneran,17,-7.367 
988,gotik,30,-6.823 
989,andreas,12,-7.692 
990,ersya,3,-8.871 
991,joe,7,-8.178 
992,detik,21,-7.166 
993,kerjain,24,-7.038 
994,impi,4,-8.648 
995,blackpink,53,-6.268 
996,betah,7,-8.178 
997,malam,12,-7.692 
998,hidung,3,-8.871 
999,fix,5,-8.465 
1000,mesti,4,-8.648 
1001,pelihara,18,-7.313 
1002,kondisi,7,-8.178 
1003,jago,12,-7.692 
1004,lesung,5,-8.465 
1005,ngerasa,7,-8.178 
1006,yoo,30,-6.823 
1007,indomie,18,-7.313 
1008,kalajengking,13,-7.618 
1009,ngeprank,3,-8.871 
1010,jungkook,3,-8.871 
1011,dandan,6,-8.311 
1012,golden,3,-8.871 
1013,agatha,5,-8.465 
1014,terbang,18,-7.313 
1015,oppa,4,-8.648 
1016,terimakasih,8,-8.060 
1017,museum,5,-8.465 
1018,yaallah,5,-8.465 
1019,desember,6,-8.311 
1020,mulus,14,-7.549 
1021,ngomongnya,4,-8.648 
1022,post,3,-8.871 
1023,gede,24,-7.038 
1024,lindu,5,-8.465 
1025,kabar,8,-8.060 
1026,nmbh,3,-8.871 
1027,kaak,3,-8.871 
1028,angklung,3,-8.871 
1029,saudara,10,-7.859 
1030,bicara,11,-7.772 
1031,donkk,3,-8.871 
1032,kngen,4,-8.648 
1033,stefan,3,-8.871 
1034,canggih,3,-8.871 
1035,channel,59,-6.163 
1036,wkkw,3,-8.871 
1037,jngn,6,-8.311 
1038,wujud,4,-8.648 
1039,kompak,10,-7.859 
1040,doain,8,-8.060 
1041,islam,15,-7.485 
1042,mantap,86,-5.791 
1043,kaum,3,-8.871 
1044,udara,4,-8.648 
1045,kakakny,4,-8.648 
1046,utap,67,-6.038 
1047,anggap,3,-8.871 
1048,carma,14,-7.549 
1049,mag,3,-8.871 
1050,jamin,4,-8.648 
1051,rusak,4,-8.648 
1052,daun,3,-8.871 
1053,lanjut,13,-7.618 
1054,bastian,26,-6.961 
1055,kepingin,4,-8.648 
1056,musik,11,-7.772 
1057,bhs,4,-8.648 
1058,copet,3,-8.871 
1059,hahahha,3,-8.871 
1060,contoh,6,-8.311 
1061,beo,12,-7.692 
1062,beach,3,-8.871 
1063,cepat,14,-7.549 
1064,paket,8,-8.060 
1065,hitzeed,5,-8.465 
1066,tolong,36,-6.646 
1067,usaha,16,-7.424 
1068,chanel,31,-6.791 
1069,nasi,26,-6.961 
1070,bner,5,-8.465 
1071,gemes,21,-7.166 
1072,iq,3,-8.871 
1073,yusuf,5,-8.465 
1074,manis,24,-7.038 
1075,mw,7,-8.178 
1076,martin,3,-8.871 
1077,cantikkk,4,-8.648 
1078,berangkat,5,-8.465 
1079,bengkulu,3,-8.871 
1080,labu,3,-8.871 
1081,spicy,3,-8.871 
1082,bokap,5,-8.465 
1083,lumayan,9,-7.955 
1084,rakyat,7,-8.178 
1085,ngkak,3,-8.871 
1086,hanyoora,4,-8.648 
1087,makassar,4,-8.648 
1088,sacha,23,-7.079 
1089,burung,85,-5.803 
1090,kursi,9,-7.955 
1091,away,6,-8.311 
1092,ite,6,-8.311 
1093,izin,5,-8.465 
1094,siti,5,-8.465 
1095,best,23,-7.079 
1096,ngajak,8,-8.060 
1097,idola,12,-7.692 
1098,seruuuuu,3,-8.871 
1099,hapal,4,-8.648 
1100,tahu,36,-6.646 
1101,kenang,4,-8.648 
1102,patungan,3,-8.871 
1103,vlognya,18,-7.313 
1104,jujur,9,-7.955 
1105,tui,3,-8.871 
1106,bening,6,-8.311 
1107,grebek,9,-7.955 
1108,lancar,16,-7.424 
1109,sembuh,22,-7.122 
1110,sejarah,3,-8.871 
1111,cjr,27,-6.925 
1112,ucap,3,-8.871 
1113,idol,6,-8.311 
1114,adeknya,9,-7.955 
1115,febian,8,-8.060 
1116,gulla,3,-8.871 
1117,balek,3,-8.871 
1118,trik,8,-8.060 
1119,ice,12,-7.692 
1120,ketawa,100,-5.642 
1121,ajar,26,-6.961 
1122,cma,4,-8.648 
1123,perempuan,9,-7.955 
1124,pasar,7,-8.178 
1125,non,3,-8.871 
1126,boongan,3,-8.871 
1127,bintang,3,-8.871 
1128,sabar,12,-7.692 
1129,kuta,4,-8.648 
1130,foto,24,-7.038 
1131,rasa,68,-6.023 
1132,hayo,4,-8.648 
1133,korban,11,-7.772 
1134,pengin,4,-8.648 
1135,mohon,9,-7.955 
1136,ayo,17,-7.367 
1137,alsha,3,-8.871 
1138,gorontalo,4,-8.648 
1139,dunk,6,-8.311 
1140,teman,27,-6.925 
1141,niat,5,-8.465 
1142,google,3,-8.871 
1143,lina,23,-7.079 
1144,tetangga,5,-8.465 
1145,vidiooo,4,-8.648 
1146,biaya,6,-8.311 
1147,irfan,40,-6.544 
1148,suap,4,-8.648 
1149,skali,3,-8.871 
1150,mintak,4,-8.648 
1151,gabosen,3,-8.871 
1152,jimin,5,-8.465 
1153,respon,3,-8.871 
1154,sentuh,8,-8.060 
1155,binatang,4,-8.648 
1156,gagal,4,-8.648 
1157,pink,31,-6.791 
1158,tulis,13,-7.618 
1159,asik,11,-7.772 
1160,pikir,25,-6.999 
1161,fda,3,-8.871 
1162,kangkung,4,-8.648 
1163,red,5,-8.465 
1164,entertaiment,4,-8.648 
1165,openingnya,4,-8.648 
1166,masuk,45,-6.428 
1167,thu,3,-8.871 
1168,nyampe,5,-8.465 
1169,gampang,10,-7.859 
1170,hubung,7,-8.178 
1171,glenn,3,-8.871 
1172,bekas,17,-7.367 
1173,sempet,9,-7.955 
1174,denpasar,3,-8.871 
1175,zell,11,-7.772 
1176,beda,67,-6.038 
1177,aduhhh,4,-8.648 
1178,mikir,3,-8.871 
1179,hitung,4,-8.648 
