nomor,word,frekuensi,ln
700,enek,8,-7.514436388391649
701,pertama,15,-6.939072243488087
702,please,5,-7.919901496499813
703,pacar,30,-6.277673761242722
704,ratus,4,-8.102223053293768
705,bauk,4,-8.102223053293768
706,mobil,15,-6.939072243488087
707,kantong,3,-8.325366604607979
708,iky,5,-7.919901496499813
709,perlu,8,-7.514436388391649
710,habibi,3,-8.325366604607979
711,konten,12,-7.146711608266331
712,pilih,4,-8.102223053293768
713,pamer,71,-5.434994846711813
714,badan,24,-6.4927851408596675
715,mbak,7,-7.632219424048032
716,malam,9,-7.409075872733823
717,pup,3,-8.325366604607979
718,muka,93,-5.168366183457865
719,baso,10,-7.313765692929498
720,uang,22,-6.576166749798719
721,indomie,6,-7.765750816672555
722,ngamuk,4,-8.102223053293768
723,rugi,4,-8.102223053293768
724,sari,6,-7.765750816672555
725,ngefans,5,-7.919901496499813
726,ngebayangin,4,-8.102223053293768
727,klu,3,-8.325366604607979
728,plagiat,4,-8.102223053293768
729,sono,5,-7.919901496499813
730,lucky,3,-8.325366604607979
731,ngajak,6,-7.765750816672555
732,lidah,4,-8.102223053293768
733,keluarga,7,-7.632219424048032
734,kerjain,8,-7.514436388391649
735,pelihara,7,-7.632219424048032
736,alat,3,-8.325366604607979
737,cuman,38,-6.048099319598222
738,celanannya,3,-8.325366604607979
739,bokep,10,-7.313765692929498
740,kog,4,-8.102223053293768
741,singgung,8,-7.514436388391649
742,krim,20,-6.667138528004446
743,anjayy,6,-7.765750816672555
744,nyasar,6,-7.765750816672555
745,gym,3,-8.325366604607979
746,haters,8,-7.514436388391649
747,maksiat,5,-7.919901496499813
748,sex,3,-8.325366604607979
749,bts,6,-7.765750816672555
750,beranta,4,-8.102223053293768
751,anjirr,8,-7.514436388391649
752,baru,47,-5.840459954819978
753,vidionya,7,-7.632219424048032
754,gils,3,-8.325366604607979
755,asu,4,-8.102223053293768
756,nafas,13,-7.07260363611261
757,boy,17,-6.821289207831704
758,plastik,3,-8.325366604607979
759,pintu,15,-6.939072243488087
760,pegang,10,-7.313765692929498
761,amatir,5,-7.919901496499813
762,wkwkwkwkw,3,-8.325366604607979
763,topeng,4,-8.102223053293768
764,tidur,30,-6.277673761242722
765,rbu,3,-8.325366604607979
766,selamat,6,-7.765750816672555
767,tanya,13,-7.07260363611261
768,tenggelam,3,-8.325366604607979
769,spatu,22,-6.576166749798719
770,kuaci,3,-8.325366604607979
771,gara,22,-6.576166749798719
772,pulau,13,-7.07260363611261
773,bencong,11,-7.226754315939868
774,bp,4,-8.102223053293768
775,upload,7,-7.632219424048032
776,harga,69,-5.463165723678509
777,air,21,-6.6206185123695525
778,dpt,3,-8.325366604607979
779,sabun,8,-7.514436388391649
780,tai,56,-5.668609697893318
781,bunyi,3,-8.325366604607979
782,kpop,6,-7.765750816672555
783,henti,3,-8.325366604607979
784,ajar,13,-7.07260363611261
785,ush,3,-8.325366604607979
786,viewers,4,-8.102223053293768
787,ngmng,4,-8.102223053293768
788,salah,38,-6.048099319598222
789,acara,5,-7.919901496499813
790,porsi,7,-7.632219424048032
791,sukses,8,-7.514436388391649
792,muda,7,-7.632219424048032
793,mic,3,-8.325366604607979
794,model,11,-7.226754315939868
795,kirain,16,-6.878447621671652
796,burem,6,-7.765750816672555
797,boom,8,-7.514436388391649
798,irfan,4,-8.102223053293768
799,idola,4,-8.102223053293768
800,anjayyyyyy,3,-8.325366604607979
801,woi,9,-7.409075872733823
802,kejar,3,-8.325366604607979
803,burung,10,-7.313765692929498
804,bodoh,17,-6.821289207831704
805,link,3,-8.325366604607979
806,peke,3,-8.325366604607979
807,sengaja,3,-8.325366604607979
808,bakal,23,-6.533607135379923
809,hwang,4,-8.102223053293768
810,kumis,11,-7.226754315939868
811,kakpao,4,-8.102223053293768
812,liur,4,-8.102223053293768
813,sungguh,3,-8.325366604607979
814,celup,6,-7.765750816672555
815,kga,5,-7.919901496499813
816,kecoa,3,-8.325366604607979
817,naek,7,-7.632219424048032
818,kampret,5,-7.919901496499813
819,lirik,5,-7.919901496499813
820,tinggal,18,-6.767221986561428
821,umur,9,-7.409075872733823
822,cewenya,12,-7.146711608266331
823,moral,4,-8.102223053293768
824,wc,4,-8.102223053293768
825,gaya,32,-6.215153404261388
826,bete,3,-8.325366604607979
827,pink,4,-8.102223053293768
828,pendek,18,-6.767221986561428
829,meja,4,-8.102223053293768
830,ngeliatnya,5,-7.919901496499813
831,gemuk,31,-6.245925062928142
832,mentang,18,-6.767221986561428
833,videony,3,-8.325366604607979
834,tembem,3,-8.325366604607979
835,sempit,23,-6.533607135379923
836,gituan,9,-7.409075872733823
837,intro,3,-8.325366604607979
838,dimarahin,4,-8.102223053293768
839,jagal,3,-8.325366604607979
840,dateng,3,-8.325366604607979
841,renang,17,-6.821289207831704
842,sidik,4,-8.102223053293768
843,pokus,3,-8.325366604607979
844,nasi,12,-7.146711608266331
845,hapus,5,-7.919901496499813
846,thumbnail,24,-6.4927851408596675
847,pergi,5,-7.919901496499813
848,pao,64,-5.537273695832232
849,squshy,3,-8.325366604607979
850,garing,5,-7.919901496499813
